filename,width,height,class,xmin,ymin,xmax,ymax
6tkksiab3b491_jpg.rf.4501bfe03f4396d848fd1ec6beb20059.jpg,591,669,mole1,415,448,427,459
6tkksiab3b491_jpg.rf.4501bfe03f4396d848fd1ec6beb20059.jpg,591,669,acne,392,165,408,180
6tkksiab3b491_jpg.rf.4501bfe03f4396d848fd1ec6beb20059.jpg,591,669,pimple,292,434,303,446
Reksona-Begum-is-a-Daily-wage-labourer-from_jpg.rf.44ebd5b4b70099145c8e86a2f706d369.jpg,514,514,acne,318,451,331,461
Reksona-Begum-is-a-Daily-wage-labourer-from_jpg.rf.44ebd5b4b70099145c8e86a2f706d369.jpg,514,514,spot,304,359,315,368
Reksona-Begum-is-a-Daily-wage-labourer-from_jpg.rf.44ebd5b4b70099145c8e86a2f706d369.jpg,514,514,spot,199,478,210,487
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,338,305,355,318
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,325,280,349,295
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,363,294,381,310
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,361,330,376,345
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,325,322,343,336
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,259,131,279,147
25392_png_jpg.rf.4501a123c1a9258cd39c60cc242eef6b.jpg,512,512,spot,249,226,265,237
302db060-4247-4609-8968-1cc0d2e38734_png.rf.44ea3956f49d7f4aacfa203e9e8e0275.jpg,450,631,scar,113,116,133,133
302db060-4247-4609-8968-1cc0d2e38734_png.rf.44ea3956f49d7f4aacfa203e9e8e0275.jpg,450,631,acne,270,70,282,80
google_379_jpg.rf.453ed87b06b2a97767f079eb667134f8.jpg,485,681,spot,64,422,75,433
22545_png_jpg.rf.453772b9c1827774c8c961f40110f4eb.jpg,512,512,spot,322,155,339,169
69696_png_jpg.rf.451150c72d448ed142db5373f85c2f28.jpg,1024,1024,acne,533,684,563,707
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole2,380,670,405,691
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,pimple,621,216,642,235
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,acne,491,262,508,284
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,acne,569,245,585,261
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,acne,562,211,583,229
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,599,619,612,633
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,415,824,427,837
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,spot,344,755,360,772
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,acne,621,1004,644,1024
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,acne,637,636,654,654
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,579,266,595,281
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,pimple,486,523,502,540
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,571,673,581,686
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,587,671,596,680
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,mole1,384,841,391,851
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,pimple,616,761,630,773
61794_png.rf.4503768c908e8a274386603d3ea4e91e.jpg,1024,1024,spot,856,704,867,718

gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,171,251,190,267
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,175,238,190,250
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,acne,134,282,147,296
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,146,327,161,343
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,69,249,81,261
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,161,357,173,368
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,mole1,122,358,137,378
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,127,326,142,343
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,spot,131,124,145,137
gKJCddstODXSaHB5QXcQBw_jpg.rf.45583912e32e40bcd72230dbd14dcc05.jpg,375,500,mole1,136,229,146,241
38204_png_jpg.rf.455386377db3cbe6130944cfcb0938ed.jpg,512,512,acne,202,310,216,323
38204_png_jpg.rf.455386377db3cbe6130944cfcb0938ed.jpg,512,512,spot,166,320,182,330
38204_png_jpg.rf.455386377db3cbe6130944cfcb0938ed.jpg,512,512,acne,292,98,305,114
38204_png_jpg.rf.455386377db3cbe6130944cfcb0938ed.jpg,512,512,spot,193,163,207,177
41813_png_jpg.rf.4549b0f5a9c36318c24621643c2f4489.jpg,512,512,spot,170,330,187,345
41813_png_jpg.rf.4549b0f5a9c36318c24621643c2f4489.jpg,512,512,acne,173,149,190,164
41813_png_jpg.rf.4549b0f5a9c36318c24621643c2f4489.jpg,512,512,acne,261,142,279,155
33048_png_jpg.rf.45692bf7eaf63955d6577b8bf054342e.jpg,512,512,acne,356,318,378,337
33048_png_jpg.rf.45692bf7eaf63955d6577b8bf054342e.jpg,512,512,acne,302,261,322,271
33048_png_jpg.rf.45692bf7eaf63955d6577b8bf054342e.jpg,512,512,acne,215,208,232,220
Ram-Pyari-is-a-Farmer-and-homemaker-from-Inc_jpg.rf.45646d4350799c8104b2dc133ebf6986.jpg,514,514,acne,341,263,356,278
23096_png_jpg.rf.456bca936ae9c39eac706bcf8fb04321.jpg,512,512,acne,314,327,332,342
23096_png_jpg.rf.456bca936ae9c39eac706bcf8fb04321.jpg,512,512,acne,292,288,303,300
23096_png_jpg.rf.456bca936ae9c39eac706bcf8fb04321.jpg,512,512,spot,353,309,364,325
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,718,852,735,868
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,796,642,814,658
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,809,535,825,551
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,835,975,850,989
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,817,843,838,861
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,mole1,849,825,872,841
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,674,669,697,688
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,637,633,654,648
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,647,619,662,635
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,652,829,666,843
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,666,798,687,816
61122_png.rf.4572377d5d1ccc6224f7380f95e95e9e.jpg,1024,1024,spot,608,696,623,710
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,spot,503,363,527,388
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,spot,594,338,617,361
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,spot,632,485,650,502
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,acne,707,546,731,568
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,acne,719,500,741,518
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,spot,683,524,697,543
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,acne,628,528,649,549
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,acne,654,565,679,590
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,mole1,450,507,471,525
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,spot,513,680,540,697
Screenshot_20_jpg.rf.45768668c9e1e34551ca895ad73d515c.jpg,1262,843,mole1,720,368,733,385
20729_png_jpg.rf.4586adeaac0d576a768c30219c8bfd4f.jpg,512,512,spot,153,178,167,200
20729_png_jpg.rf.4586adeaac0d576a768c30219c8bfd4f.jpg,512,512,spot,171,171,189,182
20729_png_jpg.rf.4586adeaac0d576a768c30219c8bfd4f.jpg,512,512,spot,289,166,306,180
20729_png_jpg.rf.4586adeaac0d576a768c30219c8bfd4f.jpg,512,512,spot,204,159,219,168
20729_png_jpg.rf.4586adeaac0d576a768c30219c8bfd4f.jpg,512,512,spot,317,171,346,189
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,577,386,598,403
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,670,320,686,332
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,acne,653,561,670,575
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,acne,687,732,703,744
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,541,742,559,755
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,390,643,409,660
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,715,773,729,784
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,acne,428,324,439,334
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,acne,550,357,564,368
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,mole1,692,713,702,721
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,acne,532,573,542,582
61897_png.rf.45727509f3f12ce648a4118f2ff89083.jpg,1024,1024,spot,453,339,464,350
23438_png_jpg.rf.45b2531141715ae7c94dbaa42468e344.jpg,512,512,acne,229,224,246,238
23438_png_jpg.rf.45b2531141715ae7c94dbaa42468e344.jpg,512,512,acne,225,188,242,197
23438_png_jpg.rf.45b2531141715ae7c94dbaa42468e344.jpg,512,512,acne,248,181,265,194
23438_png_jpg.rf.45b2531141715ae7c94dbaa42468e344.jpg,512,512,acne,244,202,260,216
23438_png_jpg.rf.45b2531141715ae7c94dbaa42468e344.jpg,512,512,acne,299,297,320,308
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,acne,185,159,197,171
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,acne,189,145,202,153
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,acne,265,153,278,162
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,spot,236,394,249,406
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,spot,209,423,225,438
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,spot,129,325,146,336
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,spot,166,348,178,362
32924_png_jpg.rf.45cbd0ce66f9aaabf7b73b729bb4739f.jpg,512,512,acne,214,322,223,330
61596_png.rf.45c686bd769320072b9e8459d02880af.jpg,1024,1024,spot,382,601,400,618
61596_png.rf.45c686bd769320072b9e8459d02880af.jpg,1024,1024,mole1,418,780,436,796
21600_png_jpg.rf.45d0d13c290291d590ceff03488c5697.jpg,512,512,acne,275,163,292,175
21600_png_jpg.rf.45d0d13c290291d590ceff03488c5697.jpg,512,512,spot,276,271,289,281
21600_png_jpg.rf.45d0d13c290291d590ceff03488c5697.jpg,512,512,acne,256,186,269,201
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,scar,510,347,532,370
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,278,642,295,663
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,343,749,362,773
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,mole1,673,673,686,685
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,mole1,721,721,732,732
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,mole1,763,673,773,683
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,acne,458,272,472,288
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,acne,457,349,468,361
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,acne,576,334,587,348
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,622,775,639,792
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,435,588,450,601
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,mole1,365,940,380,953
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,234,594,242,606
60356_png.rf.45d05b999d1041335165a83fe0d1ec36.jpg,1024,1024,spot,287,722,297,734

google_41_jpg.rf.462bcf94a8a717c7cdaeafec238a138c.jpg,200,274,mole1,53,260,58,265
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,142,339,155,349
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,162,336,170,343
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,180,383,189,391
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,320,326,327,332
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,318,317,324,322
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,248,207,258,217
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,222,406,236,415
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,214,285,228,297
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,mole1,290,425,298,434
05778_png_jpg.rf.46661ef2c6d69c516b04b1843e9a1da9.jpg,512,512,acne,176,285,182,291
15097_png_jpg.rf.46667bc83f2ea8b81f53e77597f75739.jpg,512,512,pimple,157,310,174,323
15097_png_jpg.rf.46667bc83f2ea8b81f53e77597f75739.jpg,512,512,spot,163,432,179,445
15097_png_jpg.rf.46667bc83f2ea8b81f53e77597f75739.jpg,512,512,spot,278,293,293,311
15097_png_jpg.rf.46667bc83f2ea8b81f53e77597f75739.jpg,512,512,spot,101,251,117,265
15097_png_jpg.rf.46667bc83f2ea8b81f53e77597f75739.jpg,512,512,spot,63,276,77,290
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,spot,375,874,387,887
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,spot,309,694,330,713
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,pimple,559,670,577,689
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,655,698,676,718
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,471,853,481,869
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,523,368,537,384
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,535,445,553,458
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,572,214,585,228
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,582,292,601,306
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,531,335,546,350
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,431,591,441,599
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,acne,453,858,468,883
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,spot,442,823,456,838
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,spot,426,816,439,829
60263_png.rf.465958f25258559f8e037dd6fcb39c72.jpg,1024,1024,pimple,548,840,563,857
61587_png.rf.46696e2aebb51f42acd28168a2264cb9.jpg,1024,1024,mole1,684,343,702,356
61587_png.rf.46696e2aebb51f42acd28168a2264cb9.jpg,1024,1024,pimple,319,535,343,558
61587_png.rf.46696e2aebb51f42acd28168a2264cb9.jpg,1024,1024,acne,745,610,763,629
46848_png_jpg.rf.4675d7e5266f3d0526faf124268e98a1.jpg,512,512,acne,300,286,310,294
46848_png_jpg.rf.4675d7e5266f3d0526faf124268e98a1.jpg,512,512,acne,245,168,255,177
46848_png_jpg.rf.4675d7e5266f3d0526faf124268e98a1.jpg,512,512,acne,287,461,298,469
42795_png_jpg.rf.46face24cfbb3b5ec178d523c0f80a04.jpg,512,512,acne,277,157,295,169
42795_png_jpg.rf.46face24cfbb3b5ec178d523c0f80a04.jpg,512,512,acne,256,215,270,228
42795_png_jpg.rf.46face24cfbb3b5ec178d523c0f80a04.jpg,512,512,spot,160,165,178,181
42795_png_jpg.rf.46face24cfbb3b5ec178d523c0f80a04.jpg,512,512,spot,223,82,241,97
42795_png_jpg.rf.46face24cfbb3b5ec178d523c0f80a04.jpg,512,512,spot,260,289,272,298

47137_png_jpg.rf.471af1181050f8820057d9558edbe709.jpg,512,512,acne,270,143,289,159
47137_png_jpg.rf.471af1181050f8820057d9558edbe709.jpg,512,512,acne,212,153,230,165
47137_png_jpg.rf.471af1181050f8820057d9558edbe709.jpg,512,512,acne,167,142,189,158
47137_png_jpg.rf.471af1181050f8820057d9558edbe709.jpg,512,512,acne,150,342,170,357
Pratibha-Devi-is-a-Student-from-Butana_-Nilokheri___jpg.rf.470906f3d0f8c4de69553cced4baa432.jpg,514,514,spot,238,194,254,201
Pratibha-Devi-is-a-Student-from-Butana_-Nilokheri___jpg.rf.470906f3d0f8c4de69553cced4baa432.jpg,514,514,acne,175,164,185,172
Pratibha-Devi-is-a-Student-from-Butana_-Nilokheri___jpg.rf.470906f3d0f8c4de69553cced4baa432.jpg,514,514,acne,184,153,192,163
Pratibha-Devi-is-a-Student-from-Butana_-Nilokheri___jpg.rf.470906f3d0f8c4de69553cced4baa432.jpg,514,514,spot,328,327,335,334
Pratibha-Devi-is-a-Student-from-Butana_-Nilokheri___jpg.rf.470906f3d0f8c4de69553cced4baa432.jpg,514,514,spot,338,332,349,340
21413_png_jpg.rf.4718d68d85ec35888029246a5f8a8d12.jpg,512,512,pimple,243,206,258,228
21413_png_jpg.rf.4718d68d85ec35888029246a5f8a8d12.jpg,512,512,pimple,276,430,292,442
21413_png_jpg.rf.4718d68d85ec35888029246a5f8a8d12.jpg,512,512,spot,290,321,306,335
21413_png_jpg.rf.4718d68d85ec35888029246a5f8a8d12.jpg,512,512,spot,303,406,318,422
21413_png_jpg.rf.4718d68d85ec35888029246a5f8a8d12.jpg,512,512,spot,370,324,383,341
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,260,158,269,171
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,195,139,208,149
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,199,130,210,137
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,196,158,208,167
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,251,178,260,188
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,244,233,255,243
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,200,284,209,294
50972_png_jpg.rf.473d98348c29423966a2099f3630a38a.jpg,512,512,acne,199,116,208,125
35711_png_jpg.rf.4748b4f0bc17610c425eb843c43731a8.jpg,512,512,acne,338,281,355,297
35711_png_jpg.rf.4748b4f0bc17610c425eb843c43731a8.jpg,512,512,spot,274,154,292,167
SHUBHA-HALDER-is-a-person-from-Tentulberia__yythkg_jpg.rf.472bf432a64330b5069898a64098a2de.jpg,514,514,acne,189,380,201,393
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,250,492,274,513
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,218,450,248,475
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,226,511,243,530
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,226,475,248,493
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,308,211,322,221
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,331,422,342,432
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,scar,329,499,346,511
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,227,418,241,432
-_jpg.rf.475ac8835f98f647d932c4ffd95e18b7.jpg,790,890,spot,240,282,254,294
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,pimple,245,161,273,182
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,acne,357,224,388,245
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,355,196,387,220
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,485,450,524,477
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,486,736,513,761
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,282,513,302,531
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,649,234,678,261
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,mole1,297,101,319,127
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,mole1,721,393,742,416
233cb250-1b8c-47d5-80d7-fdfe7f425b8a_fs_jpg.rf.478bb5ac71b292e4a7f67c7d864ec1ac.jpg,1000,1000,spot,424,805,446,833
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,mole1,698,515,713,528
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,371,550,384,564
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,335,793,349,813
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,378,829,395,841
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,411,805,425,816
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,319,812,334,824
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,mole1,238,710,251,725
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,mole1,690,697,701,711
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,652,801,666,814
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,684,805,700,819
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,spot,582,292,597,306
62281_png.rf.47a5cba6c6c8b0d3160b265f83091e48.jpg,1024,1024,mole1,593,529,606,542
11852_png_jpg.rf.478d5f9183167e161d9ce826993549cb.jpg,512,512,acne,263,137,272,148
11852_png_jpg.rf.478d5f9183167e161d9ce826993549cb.jpg,512,512,acne,223,156,242,168
11852_png_jpg.rf.478d5f9183167e161d9ce826993549cb.jpg,512,512,acne,237,447,259,464
11852_png_jpg.rf.478d5f9183167e161d9ce826993549cb.jpg,512,512,spot,230,135,244,146
11852_png_jpg.rf.478d5f9183167e161d9ce826993549cb.jpg,512,512,acne,209,292,218,302
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,202,168,217,180
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,236,167,252,178
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,313,152,328,161
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,240,157,261,167
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,201,199,213,208
24785_png_jpg.rf.47a5c3636ef928672d152bde12f8835d.jpg,512,512,acne,219,163,235,175
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,250,390,262,404
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,333,313,344,322
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,acne,374,326,387,341
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,382,297,398,312
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,390,265,400,276
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,338,287,347,297
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,361,313,372,327
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,379,313,388,324
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,220,348,231,357
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,228,285,238,294
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,333,193,344,204
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,394,220,404,231
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,278,200,289,209
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,269,218,278,229
7888_jpg.rf.47d7d2cd2045eebb0ad8de6371f6fcba.jpg,633,575,spot,195,335,209,347
